userId,title,predicted_rating
358,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Great Escape, The (1963)', 'Dazed and Confused (1993)', 'When Harry Met Sally... (1989)']","[4.284096717834473, 4.1038818359375, 4.11582612991333, 4.008726596832275, 4.0190863609313965]"
359,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""A Dog's Purpose (2017)"", 'Great Escape, The (1963)', 'Dazed and Confused (1993)']","[4.0725579261779785, 3.775989294052124, 3.8088345527648926, 3.823488712310791, 3.883848190307617]"
36,"['Dune (2000)', 'Lost in Translation (2003)', 'Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)', 'Forgetting Sarah Marshall (2008)', 'The 5th Wave (2016)']","[3.8290703296661377, 3.795144557952881, 3.756610870361328, 3.871164321899414, 3.8460371494293213]"
360,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.041545391082764, 4.1244707107543945, 4.115972518920898, 4.051385879516602, 4.0000481605529785]"
361,"['We Were Soldiers (2002)', 'Heart and Souls (1993)', 'Fantastic Fear of Everything, A (2012)', 'Dr. Phibes Rises Again (1972)', 'Last Kiss, The (2006)']","[4.186655044555664, 4.2185211181640625, 4.187752723693848, 4.13266134262085, 4.2757487297058105]"
362,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.449514389038086, 4.485708713531494, 4.544894218444824, 4.376515865325928, 4.360498428344727]"
363,"['Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Born Yesterday (1950)', 'Little Voice (1998)', 'Day at the Races, A (1937)']","[4.007502555847168, 3.953399181365967, 4.032163143157959, 3.9318389892578125, 3.8727030754089355]"
364,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Cottage, The (2008)', 'The Eye: Infinity (2005)']","[4.961025714874268, 4.8965888023376465, 4.881325721740723, 4.868491172790527, 4.868508338928223]"
365,"['Phantom of the Paradise (1974)', 'King and I, The (1956)', 'Harry Potter and the Goblet of Fire (2005)', 'Long Kiss Goodnight, The (1996)', 'Cast Away (2000)']","[4.129590034484863, 4.006282806396484, 4.015300273895264, 3.998117446899414, 3.9323549270629883]"
366,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Belle époque (1992)']","[4.652881622314453, 4.4159746170043945, 4.497849464416504, 4.433626174926758, 4.491785526275635]"
367,"['Eye for an Eye (1996)', 'Children of the Corn IV: The Gathering (1996)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'The Girl with All the Gifts (2016)']","[4.462221622467041, 4.633721828460693, 4.575128555297852, 4.539135456085205, 4.45574426651001]"
368,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Spotlight (2015)']","[3.7502357959747314, 3.6685104370117188, 3.483079671859741, 3.529505968093872, 3.4679043292999268]"
369,"['The Editor (2015)', 'Bone Man, The (Der Knochenmann) (2009)', 'District 13 (Banlieue 13) (2004)', 'Maximum Ride (2016)', ""On the Other Side of the Tracks (De l'autre côté du périph) (2012)""]","[4.076735973358154, 4.159671783447266, 4.0781683921813965, 4.154819965362549, 4.130089282989502]"
37,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.4081525802612305, 4.4199419021606445, 4.30845832824707, 4.580243110656738, 4.32171630859375]"
370,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Guy X (2005)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)']","[4.268163204193115, 4.28582763671875, 4.218942165374756, 4.223823070526123, 4.216646194458008]"
371,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Siam Sunset (1999)', 'The Editor (2015)', 'Tales of Manhattan (1942)']","[4.692489147186279, 4.929562568664551, 4.681074142456055, 4.688436031341553, 4.742697715759277]"
372,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.214177131652832, 4.151181221008301, 4.232656955718994, 4.35581111907959, 4.19389533996582]"
373,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Sword of Doom, The (Dai-bosatsu tôge) (1966)']","[4.422383785247803, 4.437370300292969, 4.3960723876953125, 4.377948760986328, 4.351958274841309]"
374,"['Dune (2000)', 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'World of Glory (1991)', 'Maximum Ride (2016)']","[4.073023796081543, 4.075183868408203, 4.124853134155273, 4.07213830947876, 4.027375221252441]"
375,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Day & Night (2010)', 'Beautiful People (1999)', 'Belle époque (1992)']","[4.6381025314331055, 4.520053863525391, 4.511515140533447, 4.534438133239746, 4.526300430297852]"
376,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.559985160827637, 4.4170942306518555, 4.4246416091918945, 4.493995666503906, 4.490036964416504]"
377,"[""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
378,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', 'Slap Shot (1977)']","[4.420371055603027, 4.158699035644531, 4.1394572257995605, 4.112996578216553, 4.187921047210693]"
379,"['Eye for an Eye (1996)', 'Dogville (2003)', 'Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Villain (1971)']","[3.9805893898010254, 3.9478366374969482, 3.951763868331909, 4.103267192840576, 4.048886775970459]"
38,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Slap Shot (1977)', 'Spotlight (2015)']","[4.063868999481201, 3.7813868522644043, 3.7758102416992188, 3.853569746017456, 3.781639814376831]"
380,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.722176551818848, 4.544035911560059, 4.614378929138184, 4.57870626449585, 4.659696578979492]"
381,"['Eye for an Eye (1996)', 'Gladiator (1992)', 'Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)']","[4.0788702964782715, 3.964327812194824, 3.965101718902588, 4.096029281616211, 4.018269062042236]"
382,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.805633544921875, 4.8078460693359375, 4.644895076751709, 4.70633602142334, 4.656324863433838]"
383,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""A Dog's Purpose (2017)"", 'Danny Collins (2015)', 'Big Short, The (2015)']","[4.181077003479004, 4.0220112800598145, 4.075892925262451, 3.9733340740203857, 3.9894275665283203]"
384,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Slap Shot (1977)', 'Fubar (2002)']","[4.74678373336792, 4.460139751434326, 4.438286781311035, 4.4808030128479, 4.429996967315674]"
385,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.515933990478516, 4.3035407066345215, 4.2795281410217285, 4.255645751953125, 4.265899658203125]"
386,"['Funny Games U.S. (2007)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Animal Crackers (1930)', 'Born Yesterday (1950)']","[3.6292433738708496, 3.7000298500061035, 3.6326727867126465, 3.6825904846191406, 3.6616060733795166]"
387,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Spotlight (2015)']","[4.14598274230957, 3.9824724197387695, 3.8935678005218506, 4.127230644226074, 3.8937652111053467]"
388,"['We Were Soldiers (2002)', 'What Lies Beneath (2000)', 'Star Trek IV: The Voyage Home (1986)', 'Children of the Corn IV: The Gathering (1996)', 'All Good Things (2010)']","[4.586050987243652, 4.567286968231201, 4.607488632202148, 4.6610822677612305, 4.582558631896973]"
389,"['Children of the Corn IV: The Gathering (1996)', 'Cottage, The (2008)', 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'The Eye: Infinity (2005)']","[4.505030632019043, 4.4462432861328125, 4.451023101806641, 4.43192195892334, 4.453827381134033]"
39,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.393781661987305, 4.42690372467041, 4.32607889175415, 4.651242733001709, 4.320090293884277]"
390,"['Dune (2000)', 'Eye for an Eye (1996)', 'Dogville (2003)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)']","[4.057341575622559, 4.050220966339111, 4.044294834136963, 4.0646891593933105, 4.077307224273682]"
391,"['Funny Games U.S. (2007)', 'Great Escape, The (1963)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Dazed and Confused (1993)', '12 Angry Men (1957)']","[4.578610420227051, 4.650314807891846, 4.40458345413208, 4.474382400512695, 4.399627685546875]"
392,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Lost in Translation (2003)', 'Slap Shot (1977)']","[4.662951469421387, 4.429746627807617, 4.440042495727539, 4.363964557647705, 4.441021919250488]"
393,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Forgetting Sarah Marshall (2008)', 'The Cave of the Golden Rose (1991)']","[4.668145179748535, 4.58392858505249, 4.575182914733887, 4.526808738708496, 4.548007011413574]"
394,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Baby Driver (2017)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","[4.125619411468506, 4.078370571136475, 4.488089561462402, 4.080123424530029, 4.045037746429443]"
395,"['What Lies Beneath (2000)', 'Bone Man, The (Der Knochenmann) (2009)', 'Remember the Titans (2000)', 'District 13 (Banlieue 13) (2004)', 'Spectre (2015)']","[4.057653903961182, 4.01082181930542, 4.10017728805542, 4.040946960449219, 4.077864646911621]"
396,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', ""All the President's Men (1976)"", 'Black Mirror: White Christmas (2014)']","[4.520481586456299, 4.480684757232666, 4.463404655456543, 4.399504661560059, 4.470624923706055]"
397,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Slap Shot (1977)']","[4.28318977355957, 4.127094268798828, 4.109566688537598, 4.098679065704346, 4.147339344024658]"
398,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Slap Shot (1977)']","[4.364408016204834, 4.171288013458252, 4.2312211990356445, 4.204024791717529, 4.22087287902832]"
399,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[3.8980815410614014, 3.8653035163879395, 3.770841121673584, 4.025116443634033, 3.791473627090454]"
4,"['Great Escape, The (1963)', 'Phantom of the Paradise (1974)', 'Born Yesterday (1950)', 'Dazed and Confused (1993)', 'Little Voice (1998)']","[3.962818145751953, 3.98538875579834, 4.006396293640137, 3.96256422996521, 3.9993839263916016]"
40,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.316079616546631, 4.200374126434326, 4.194056510925293, 4.339186668395996, 4.22797155380249]"
400,"['Eye for an Eye (1996)', ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.383520126342773, 4.323724269866943, 4.403607368469238, 4.452652931213379, 4.34263277053833]"
401,"['Eye for an Eye (1996)', 'Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Bone Man, The (Der Knochenmann) (2009)']","[3.9011499881744385, 3.935605764389038, 3.9310190677642822, 3.894601583480835, 3.9105732440948486]"
402,"['What Lies Beneath (2000)', 'Children of the Corn IV: The Gathering (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'Bone Man, The (Der Knochenmann) (2009)', 'Remember the Titans (2000)']","[4.535271644592285, 4.4366607666015625, 4.42266845703125, 4.4281134605407715, 4.514945983886719]"
403,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.235853672027588, 4.142275333404541, 4.29408073425293, 4.518486976623535, 4.16522741317749]"
404,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'World of Glory (1991)']","[3.7521419525146484, 3.8213813304901123, 3.79288911819458, 3.790968418121338, 3.762665271759033]"
405,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.3595476150512695, 4.32618522644043, 4.394757270812988, 4.559750556945801, 4.365694522857666]"
406,"['Flickering Lights (Blinkende lygter) (2000)', 'Remember the Titans (2000)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Alpha and Omega 3: The Great Wolf Games (2014)', 'Doctor Who: A Christmas Carol (2010)']","[4.277523040771484, 4.263038635253906, 4.296180725097656, 4.330261707305908, 4.282964706420898]"
407,"[""A Dog's Purpose (2017)"", 'Siam Sunset (1999)', 'The Editor (2015)', 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)']","[4.454244136810303, 4.382138729095459, 4.422450542449951, 4.394412994384766, 4.365281581878662]"
408,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'The Editor (2015)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.697271347045898, 4.574946880340576, 4.576258659362793, 4.622157096862793, 4.561601638793945]"
409,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.989779472351074, 4.722865104675293, 4.6541852951049805, 4.652261734008789, 4.760006904602051]"
41,"['Funny Games U.S. (2007)', 'Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Born Yesterday (1950)', 'Dazed and Confused (1993)']","[4.176645278930664, 4.210816383361816, 4.3121137619018555, 4.182933807373047, 4.227908134460449]"
410,"['Funny Games U.S. (2007)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)']","[4.087118625640869, 4.152931213378906, 4.0900187492370605, 4.069143295288086, 4.038561820983887]"
411,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Delirium (2014)']","[4.040411949157715, 4.11021089553833, 3.9984774589538574, 4.076969146728516, 3.9810543060302734]"
412,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)']","[4.143470287322998, 4.147961616516113, 4.044066429138184, 4.107750415802002, 4.0149760246276855]"
413,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Cottage, The (2008)', 'The Editor (2015)', 'Tales of Manhattan (1942)']","[4.973746299743652, 4.988450527191162, 4.904200553894043, 4.904538154602051, 4.899435997009277]"
414,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Slap Shot (1977)', 'Belle époque (1992)']","[4.717310905456543, 4.470359802246094, 4.4132585525512695, 4.443161487579346, 4.4528303146362305]"
415,"['Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)']","[3.930476665496826, 4.027336597442627, 3.9665133953094482, 3.9405887126922607, 3.978255033493042]"
416,"['Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', '12 Angry Men (1957)', 'Black Mirror: White Christmas (2014)', 'Palookaville (1996)']","[4.409704208374023, 4.560300827026367, 4.36665678024292, 4.375152111053467, 4.366800785064697]"
417,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.344658851623535, 4.354201316833496, 4.35735559463501, 4.2927727699279785, 4.268111228942871]"
418,"['Great Escape, The (1963)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', ""All the President's Men (1976)"", 'Sonatine (Sonachine) (1993)']","[4.770934104919434, 4.742352485656738, 4.7094268798828125, 4.7204108238220215, 4.739073753356934]"
419,"['Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Remember the Titans (2000)', 'Tales from the Darkside: The Movie (1990)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.393991947174072, 4.581418037414551, 4.442290306091309, 4.397339820861816, 4.467566967010498]"
42,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.289360046386719, 4.303043365478516, 4.197268962860107, 4.287618637084961, 4.197143077850342]"
420,"['Dune (2000)', 'Funny Games U.S. (2007)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)']","[3.957509994506836, 3.8858346939086914, 3.9987826347351074, 3.9108877182006836, 3.8871052265167236]"
421,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.433945178985596, 4.516490936279297, 4.521782398223877, 4.698224067687988, 4.551397323608398]"
422,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.282858371734619, 4.1872758865356445, 4.027541637420654, 4.0372538566589355, 4.037970066070557]"
423,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""A Dog's Purpose (2017)"", 'Meantime (1984)', 'Big Short, The (2015)']","[4.189863204956055, 4.084192276000977, 4.1904497146606445, 4.060880184173584, 4.104002952575684]"
424,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Tales of Manhattan (1942)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.072024822235107, 4.183756351470947, 4.080801963806152, 4.079355716705322, 4.050909996032715]"
425,"[""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Guy X (2005)', 'The Editor (2015)', 'Phir Hera Pheri (2006)']","[4.085598468780518, 4.021913528442383, 3.992551565170288, 4.087479591369629, 3.993544101715088]"
426,"['Dune (2000)', 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Slap Shot (1977)']","[3.8128392696380615, 3.818516969680786, 3.9201316833496094, 3.8060522079467773, 3.8012120723724365]"
427,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.515398025512695, 4.333803176879883, 4.270665645599365, 4.2884345054626465, 4.288451671600342]"
428,"['Dune (2000)', 'Baby Driver (2017)', 'Lady Eve, The (1941)', 'Professional, The (Le professionnel) (1981)', 'O (2001)']","[4.071741580963135, 4.158679008483887, 4.059345245361328, 4.036989688873291, 4.030866622924805]"
429,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Tales of Manhattan (1942)']","[4.738779544830322, 4.638333320617676, 4.6693525314331055, 4.673257827758789, 4.660370826721191]"
43,"['Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)', ""National Lampoon's Bag Boy (2007)"", 'Little Murders (1971)', 'Babylon 5']","[5.0, 5.0, 5.0, 5.0, 5.0]"
430,"['Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)', 'Ex Drummer (2007)']","[4.4010162353515625, 4.45221471786499, 4.401045799255371, 4.66851806640625, 4.380393028259277]"
431,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Lady Eve, The (1941)']","[4.468337059020996, 4.313474655151367, 4.352931499481201, 4.525223731994629, 4.294992446899414]"
432,"[""A Dog's Purpose (2017)"", 'Down Argentine Way (1940)', 'The Editor (2015)', 'Tales of Manhattan (1942)', 'Villain (1971)']","[4.461146831512451, 4.218995094299316, 4.193077564239502, 4.241352558135986, 4.277664661407471]"
433,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lost in Translation (2003)', 'Quick Change (1990)', 'Outlaw Josey Wales, The (1976)']","[4.876214981079102, 4.6565446853637695, 4.708430290222168, 4.645052909851074, 4.671513557434082]"
434,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)', 'Lady Eve, The (1941)']","[4.963706970214844, 4.635818958282471, 4.682974815368652, 4.717929363250732, 4.602285861968994]"
435,"['Eye for an Eye (1996)', ""A Dog's Purpose (2017)"", 'The Editor (2015)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.2911696434021, 4.386071681976318, 4.225423812866211, 4.2456464767456055, 4.223260402679443]"
436,"['Eye for an Eye (1996)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'The Editor (2015)', 'Villain (1971)']","[3.815260887145996, 4.007697582244873, 3.815612554550171, 3.8153581619262695, 3.848757266998291]"
437,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.479327201843262, 4.447650909423828, 4.275943279266357, 4.390165328979492, 4.294841289520264]"
438,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Eddie Izzard: Dress to Kill (1999)', 'Flickering Lights (Blinkende lygter) (2000)', 'Slap Shot (1977)']","[4.233575820922852, 4.073005676269531, 4.017544269561768, 4.103903293609619, 3.986288547515869]"
439,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.38330078125, 4.446386337280273, 4.410260200500488, 4.668391227722168, 4.421318054199219]"
44,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Eddie Izzard: Dress to Kill (1999)', 'Flickering Lights (Blinkende lygter) (2000)', 'Slap Shot (1977)']","[4.510002136230469, 4.35133695602417, 4.296449661254883, 4.263967514038086, 4.294020652770996]"
440,"['Children of the Corn IV: The Gathering (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'Remember the Titans (2000)']","[4.345183372497559, 4.368241310119629, 4.330812931060791, 4.332915306091309, 4.283396244049072]"
441,"['Benny & Joon (1993)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'Doctor Who: A Christmas Carol (2010)', 'Dinosaur (2000)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
